date,store_id,cat_id,units,avg_price,snap,is_event,wday,month,year,units_lag1,units_lag7,units_lag14,units_lag28,units_lag365
2014-11-06,CA_1,FOODS,2706,3.3010504,1,0,6,11,2014,2348.0,2564.0,2313.0,3057.0,2543.0
2014-11-07,CA_1,FOODS,2997,3.3010504,1,0,7,11,2014,2706.0,2735.0,2800.0,3163.0,2497.0
2014-11-08,CA_1,FOODS,3886,3.3058906,1,0,1,11,2014,2997.0,4289.0,3920.0,3883.0,2955.0
2014-11-09,CA_1,FOODS,4398,3.3058906,1,0,2,11,2014,3886.0,4546.0,3639.0,4194.0,3648.0
2014-11-10,CA_1,FOODS,3290,3.3058906,1,0,3,11,2014,4398.0,3425.0,2846.0,2992.0,4145.0
2014-11-11,CA_1,FOODS,2709,3.3058906,0,1,4,11,2014,3290.0,2859.0,2249.0,2342.0,3067.0
2014-11-12,CA_1,FOODS,2340,3.3058906,0,0,5,11,2014,2709.0,2348.0,2313.0,2269.0,2215.0
2014-11-13,CA_1,FOODS,2290,3.3058906,0,0,6,11,2014,2340.0,2706.0,2564.0,2314.0,2124.0
2014-11-14,CA_1,FOODS,2793,3.3058906,0,0,7,11,2014,2290.0,2997.0,2735.0,2962.0,2309.0
2014-11-15,CA_1,FOODS,3624,3.3064225,0,0,1,11,2014,2793.0,3886.0,4289.0,4135.0,2589.0
2014-11-16,CA_1,FOODS,4048,3.3064225,0,0,2,11,2014,3624.0,4398.0,4546.0,4342.0,3701.0
2014-11-17,CA_1,FOODS,2770,3.3064225,0,0,3,11,2014,4048.0,3290.0,3425.0,2948.0,3781.0
2014-11-18,CA_1,FOODS,2290,3.3064225,0,0,4,11,2014,2770.0,2709.0,2859.0,2269.0,2550.0
2014-11-19,CA_1,FOODS,2161,3.3064225,0,0,5,11,2014,2290.0,2340.0,2348.0,2317.0,2242.0
2014-11-20,CA_1,FOODS,2269,3.3064225,0,0,6,11,2014,2161.0,2290.0,2706.0,2313.0,2130.0
2014-11-21,CA_1,FOODS,2793,3.3064225,0,0,7,11,2014,2269.0,2793.0,2997.0,2800.0,2260.0
2014-11-22,CA_1,FOODS,3822,3.3092177,0,0,1,11,2014,2793.0,3624.0,3886.0,3920.0,2597.0
2014-11-23,CA_1,FOODS,3632,3.3092177,0,0,2,11,2014,3822.0,4048.0,4398.0,3639.0,3645.0
2014-11-24,CA_1,FOODS,3185,3.3092177,0,0,3,11,2014,3632.0,2770.0,3290.0,2846.0,3680.0
2014-11-25,CA_1,FOODS,3024,3.3092177,0,0,4,11,2014,3185.0,2290.0,2709.0,2249.0,2800.0
2014-11-26,CA_1,FOODS,3165,3.3092177,0,0,5,11,2014,3024.0,2161.0,2340.0,2313.0,2931.0
2014-11-27,CA_1,FOODS,1972,3.3092177,0,1,6,11,2014,3165.0,2269.0,2290.0,2564.0,3309.0
2014-11-28,CA_1,FOODS,2295,3.3092177,0,0,7,11,2014,1972.0,2793.0,2793.0,2735.0,1838.0
2014-11-29,CA_1,FOODS,2983,3.3103445,0,0,1,11,2014,2295.0,3822.0,3624.0,4289.0,1839.0
2014-11-30,CA_1,FOODS,3229,3.3103445,0,0,2,11,2014,2983.0,3632.0,4048.0,4546.0,2281.0
2014-12-01,CA_1,FOODS,2867,3.3103445,1,0,3,12,2014,3229.0,3185.0,2770.0,3425.0,3208.0
2014-12-02,CA_1,FOODS,2311,3.3103445,1,0,4,12,2014,2867.0,3024.0,2290.0,2859.0,3185.0
2014-12-03,CA_1,FOODS,2337,3.3103445,1,0,5,12,2014,2311.0,3165.0,2161.0,2348.0,2884.0
2014-12-04,CA_1,FOODS,2774,3.3103445,1,0,6,12,2014,2337.0,1972.0,2269.0,2706.0,2738.0
2014-12-05,CA_1,FOODS,2730,3.3103445,1,0,7,12,2014,2774.0,2295.0,2793.0,2997.0,2637.0
2014-12-06,CA_1,FOODS,3741,3.3113039,1,0,1,12,2014,2730.0,2983.0,3822.0,3886.0,3118.0
2014-12-07,CA_1,FOODS,3751,3.3113039,1,0,2,12,2014,3741.0,3229.0,3632.0,4398.0,4281.0
2014-12-08,CA_1,FOODS,3102,3.3113039,1,0,3,12,2014,3751.0,2867.0,3185.0,3290.0,3962.0
2014-12-09,CA_1,FOODS,2687,3.3113039,1,0,4,12,2014,3102.0,2311.0,3024.0,2709.0,2913.0
2014-12-10,CA_1,FOODS,3222,3.3113039,1,0,5,12,2014,2687.0,2337.0,3165.0,2340.0,3160.0
2014-12-11,CA_1,FOODS,1665,3.3113039,0,0,6,12,2014,3222.0,2774.0,1972.0,2290.0,2443.0
2014-12-12,CA_1,FOODS,2472,3.3113039,0,0,7,12,2014,1665.0,2730.0,2295.0,2793.0,2389.0
2014-12-13,CA_1,FOODS,3310,3.310701,0,0,1,12,2014,2472.0,3741.0,2983.0,3624.0,2738.0
2014-12-14,CA_1,FOODS,3860,3.310701,0,0,2,12,2014,3310.0,3751.0,3229.0,4048.0,3660.0
2014-12-15,CA_1,FOODS,2613,3.310701,0,0,3,12,2014,3860.0,3102.0,2867.0,2770.0,3651.0
2014-12-16,CA_1,FOODS,2549,3.310701,0,0,4,12,2014,2613.0,2687.0,2311.0,2290.0,2848.0
2014-12-17,CA_1,FOODS,2523,3.310701,0,0,5,12,2014,2549.0,3222.0,2337.0,2161.0,2403.0
2014-12-18,CA_1,FOODS,2671,3.310701,0,0,6,12,2014,2523.0,1665.0,2774.0,2269.0,2517.0
2014-12-19,CA_1,FOODS,2668,3.310701,0,0,7,12,2014,2671.0,2472.0,2730.0,2793.0,2626.0
2014-12-20,CA_1,FOODS,3560,3.308274,0,0,1,12,2014,2668.0,3310.0,3741.0,3822.0,2674.0
2014-12-21,CA_1,FOODS,3858,3.308274,0,0,2,12,2014,3560.0,3860.0,3751.0,3632.0,3715.0
2014-12-22,CA_1,FOODS,3460,3.308274,0,0,3,12,2014,3858.0,2613.0,3102.0,3185.0,3729.0
2014-12-23,CA_1,FOODS,3179,3.308274,0,0,4,12,2014,3460.0,2549.0,2687.0,3024.0,3537.0
2014-12-24,CA_1,FOODS,2610,3.308274,0,1,5,12,2014,3179.0,2523.0,3222.0,3165.0,2620.0
2014-12-25,CA_1,FOODS,0,3.308274,0,1,6,12,2014,2610.0,2671.0,1665.0,1972.0,0.0
2014-12-26,CA_1,FOODS,2365,3.308274,0,0,7,12,2014,0.0,2668.0,2472.0,2295.0,2485.0
2014-12-27,CA_1,FOODS,2744,3.3084095,0,0,1,12,2014,2365.0,3560.0,3310.0,2983.0,2767.0
2014-12-28,CA_1,FOODS,2958,3.3084095,0,0,2,12,2014,2744.0,3858.0,3860.0,3229.0,3209.0
2014-12-29,CA_1,FOODS,2560,3.3084095,0,0,3,12,2014,2958.0,3460.0,2613.0,2867.0,3092.0
2014-12-30,CA_1,FOODS,2427,3.3084095,0,0,4,12,2014,2560.0,3179.0,2549.0,2311.0,3085.0
2014-12-31,CA_1,FOODS,2895,3.3084095,0,0,5,12,2014,2427.0,2610.0,2523.0,2337.0,3271.0
2015-01-01,CA_1,FOODS,2179,3.3084095,1,1,6,1,2015,2895.0,0.0,2671.0,2774.0,2140.0
2015-01-02,CA_1,FOODS,3172,3.3084095,1,0,7,1,2015,2179.0,2365.0,2668.0,2730.0,2947.0
2015-01-03,CA_1,FOODS,3651,3.31005,1,0,1,1,2015,3172.0,2744.0,3560.0,3741.0,3343.0
2015-01-04,CA_1,FOODS,4168,3.31005,1,0,2,1,2015,3651.0,2958.0,3858.0,3751.0,3701.0
2015-01-05,CA_1,FOODS,3140,3.31005,1,0,3,1,2015,4168.0,2560.0,3460.0,3102.0,4029.0
2015-01-06,CA_1,FOODS,2597,3.31005,1,0,4,1,2015,3140.0,2427.0,3179.0,2687.0,3124.0
2015-01-07,CA_1,FOODS,2503,3.31005,1,1,5,1,2015,2597.0,2895.0,2610.0,3222.0,2928.0
2015-01-08,CA_1,FOODS,2510,3.31005,1,0,6,1,2015,2503.0,2179.0,0.0,1665.0,2668.0
2015-01-09,CA_1,FOODS,2899,3.31005,1,0,7,1,2015,2510.0,3172.0,2365.0,2472.0,2363.0
2015-01-10,CA_1,FOODS,3999,3.3122184,1,0,1,1,2015,2899.0,3651.0,2744.0,3310.0,2949.0
2015-01-11,CA_1,FOODS,4148,3.3122184,0,0,2,1,2015,3999.0,4168.0,2958.0,3860.0,4024.0
2015-01-12,CA_1,FOODS,2785,3.3122184,0,0,3,1,2015,4148.0,3140.0,2560.0,2613.0,3852.0
2015-01-13,CA_1,FOODS,2240,3.3122184,0,0,4,1,2015,2785.0,2597.0,2427.0,2549.0,2701.0
2015-01-14,CA_1,FOODS,2187,3.3122184,0,0,5,1,2015,2240.0,2503.0,2895.0,2523.0,2226.0
2015-01-15,CA_1,FOODS,2360,3.3122184,0,0,6,1,2015,2187.0,2510.0,2179.0,2671.0,2242.0
2015-01-16,CA_1,FOODS,2745,3.3122184,0,0,7,1,2015,2360.0,2899.0,3172.0,2668.0,2308.0
2015-01-17,CA_1,FOODS,3480,3.3091946,0,0,1,1,2015,2745.0,3999.0,3651.0,3560.0,2980.0
2015-01-18,CA_1,FOODS,3658,3.3091946,0,0,2,1,2015,3480.0,4148.0,4168.0,3858.0,3867.0
2015-01-19,CA_1,FOODS,2945,3.3091946,0,1,3,1,2015,3658.0,2785.0,3140.0,3460.0,3596.0
2015-01-20,CA_1,FOODS,2302,3.3091946,0,0,4,1,2015,2945.0,2240.0,2597.0,3179.0,2787.0
2015-01-21,CA_1,FOODS,2228,3.3091946,0,0,5,1,2015,2302.0,2187.0,2503.0,2610.0,2005.0
2015-01-22,CA_1,FOODS,2046,3.3091946,0,0,6,1,2015,2228.0,2360.0,2510.0,0.0,2105.0
2015-01-23,CA_1,FOODS,2678,3.3091946,0,0,7,1,2015,2046.0,2745.0,2899.0,2365.0,2033.0
2015-01-24,CA_1,FOODS,3708,3.3066926,0,0,1,1,2015,2678.0,3480.0,3999.0,2744.0,2786.0
2015-01-25,CA_1,FOODS,3727,3.3066926,0,0,2,1,2015,3708.0,3658.0,4148.0,2958.0,3345.0
2015-01-26,CA_1,FOODS,2344,3.3066926,0,0,3,1,2015,3727.0,2945.0,2785.0,2560.0,3848.0
2015-01-27,CA_1,FOODS,1992,3.3066926,0,0,4,1,2015,2344.0,2302.0,2240.0,2427.0,2382.0
2015-01-28,CA_1,FOODS,2082,3.3066926,0,0,5,1,2015,1992.0,2228.0,2187.0,2895.0,2009.0
2015-01-29,CA_1,FOODS,2131,3.3066926,0,0,6,1,2015,2082.0,2046.0,2360.0,2179.0,1871.0
2015-01-30,CA_1,FOODS,2713,3.3066926,0,0,7,1,2015,2131.0,2678.0,2745.0,3172.0,1866.0
2015-01-31,CA_1,FOODS,4140,3.315299,0,0,1,1,2015,2713.0,3708.0,3480.0,3651.0,2963.0
2015-02-01,CA_1,FOODS,3711,3.315299,1,1,2,2,2015,4140.0,3727.0,3658.0,4168.0,4542.0
2015-02-02,CA_1,FOODS,2640,3.315299,1,0,3,2,2015,3711.0,2344.0,2945.0,3140.0,3817.0
2015-02-03,CA_1,FOODS,2718,3.315299,1,0,4,2,2015,2640.0,1992.0,2302.0,2597.0,2856.0
2015-02-04,CA_1,FOODS,2588,3.315299,1,0,5,2,2015,2718.0,2082.0,2228.0,2503.0,2408.0
2015-02-05,CA_1,FOODS,2632,3.315299,1,0,6,2,2015,2588.0,2131.0,2046.0,2510.0,2413.0
2015-02-06,CA_1,FOODS,2797,3.315299,1,0,7,2,2015,2632.0,2713.0,2678.0,2899.0,2591.0
2015-02-07,CA_1,FOODS,4219,3.3245468,1,0,1,2,2015,2797.0,4140.0,3708.0,3999.0,2988.0
2015-02-08,CA_1,FOODS,4086,3.3245468,1,0,2,2,2015,4219.0,3711.0,3727.0,4148.0,4083.0
2015-02-09,CA_1,FOODS,3451,3.3245468,1,0,3,2,2015,4086.0,2640.0,2344.0,2785.0,4166.0
2015-02-10,CA_1,FOODS,2809,3.3245468,1,0,4,2,2015,3451.0,2718.0,1992.0,2240.0,3005.0
2015-02-11,CA_1,FOODS,2745,3.3245468,0,0,5,2,2015,2809.0,2588.0,2082.0,2187.0,2497.0
2015-02-12,CA_1,FOODS,2608,3.3245468,0,0,6,2,2015,2745.0,2632.0,2131.0,2360.0,2406.0
2015-02-13,CA_1,FOODS,2924,3.3245468,0,0,7,2,2015,2608.0,2797.0,2713.0,2745.0,2798.0
2015-02-14,CA_1,FOODS,3253,3.3265498,0,1,1,2,2015,2924.0,4219.0,4140.0,3480.0,2604.0
2015-02-15,CA_1,FOODS,3218,3.3265498,0,0,2,2,2015,3253.0,4086.0,3711.0,3658.0,3313.0
2015-02-16,CA_1,FOODS,2752,3.3265498,0,1,3,2,2015,3218.0,3451.0,2640.0,2945.0,3376.0
2015-02-17,CA_1,FOODS,2202,3.3265498,0,0,4,2,2015,2752.0,2809.0,2718.0,2302.0,2749.0
2015-02-18,CA_1,FOODS,1961,3.3265498,0,1,5,2,2015,2202.0,2745.0,2588.0,2228.0,2072.0
2015-02-19,CA_1,FOODS,2072,3.3265498,0,0,6,2,2015,1961.0,2608.0,2632.0,2046.0,2037.0
2015-02-20,CA_1,FOODS,2773,3.3265498,0,0,7,2,2015,2072.0,2924.0,2797.0,2678.0,2064.0
2015-02-21,CA_1,FOODS,3112,3.32691,0,0,1,2,2015,2773.0,3253.0,4219.0,3708.0,2615.0
2015-02-22,CA_1,FOODS,3559,3.32691,0,0,2,2,2015,3112.0,3218.0,4086.0,3727.0,3334.0
2015-02-23,CA_1,FOODS,2396,3.32691,0,0,3,2,2015,3559.0,2752.0,3451.0,2344.0,3515.0
2015-02-24,CA_1,FOODS,1923,3.32691,0,0,4,2,2015,2396.0,2202.0,2809.0,1992.0,2513.0
2015-02-25,CA_1,FOODS,1903,3.32691,0,1,5,2,2015,1923.0,1961.0,2745.0,2082.0,2020.0
2015-02-26,CA_1,FOODS,1842,3.32691,0,0,6,2,2015,1903.0,2072.0,2608.0,2131.0,1892.0
2015-02-27,CA_1,FOODS,2519,3.32691,0,0,7,2,2015,1842.0,2773.0,2924.0,2713.0,2104.0
2015-02-28,CA_1,FOODS,3517,3.331517,0,0,1,2,2015,2519.0,3112.0,3253.0,4140.0,2388.0
2015-03-01,CA_1,FOODS,3771,3.331517,1,0,2,3,2015,3517.0,3559.0,3218.0,3711.0,3831.0
2015-03-02,CA_1,FOODS,2688,3.331517,1,0,3,3,2015,3771.0,2396.0,2752.0,2640.0,3892.0
2015-03-03,CA_1,FOODS,2443,3.331517,1,0,4,3,2015,2688.0,1923.0,2202.0,2718.0,2592.0
2015-03-04,CA_1,FOODS,2365,3.331517,1,0,5,3,2015,2443.0,1903.0,1961.0,2588.0,2300.0
2015-03-05,CA_1,FOODS,2377,3.331517,1,1,6,3,2015,2365.0,1842.0,2072.0,2632.0,2107.0
2015-03-06,CA_1,FOODS,2897,3.331517,1,0,7,3,2015,2377.0,2519.0,2773.0,2797.0,2176.0
2015-03-07,CA_1,FOODS,3536,3.3384972,1,0,1,3,2015,2897.0,3517.0,3112.0,4219.0,2910.0
2015-03-08,CA_1,FOODS,3940,3.3384972,1,0,2,3,2015,3536.0,3771.0,3559.0,4086.0,3497.0
2015-03-09,CA_1,FOODS,2721,3.3384972,1,0,3,3,2015,3940.0,2688.0,2396.0,3451.0,4174.0
2015-03-10,CA_1,FOODS,2408,3.3384972,1,0,4,3,2015,2721.0,2443.0,1923.0,2809.0,3204.0
2015-03-11,CA_1,FOODS,2374,3.3384972,0,0,5,3,2015,2408.0,2365.0,1903.0,2745.0,2398.0
2015-03-12,CA_1,FOODS,2319,3.3384972,0,0,6,3,2015,2374.0,2377.0,1842.0,2608.0,2433.0
2015-03-13,CA_1,FOODS,2881,3.3384972,0,0,7,3,2015,2319.0,2897.0,2519.0,2924.0,2392.0
2015-03-14,CA_1,FOODS,3270,3.3453891,0,0,1,3,2015,2881.0,3536.0,3517.0,3253.0,2732.0
2015-03-15,CA_1,FOODS,3894,3.3453891,0,0,2,3,2015,3270.0,3940.0,3771.0,3218.0,3869.0
2015-03-16,CA_1,FOODS,2504,3.3453891,0,0,3,3,2015,3894.0,2721.0,2688.0,2752.0,3882.0
2015-03-17,CA_1,FOODS,2220,3.3453891,0,1,4,3,2015,2504.0,2408.0,2443.0,2202.0,2452.0
2015-03-18,CA_1,FOODS,2216,3.3453891,0,0,5,3,2015,2220.0,2374.0,2365.0,1961.0,2183.0
2015-03-19,CA_1,FOODS,2072,3.3453891,0,0,6,3,2015,2216.0,2319.0,2377.0,2072.0,2247.0
2015-03-20,CA_1,FOODS,2733,3.3453891,0,0,7,3,2015,2072.0,2881.0,2897.0,2773.0,2387.0
2015-03-21,CA_1,FOODS,3625,3.3461528,0,0,1,3,2015,2733.0,3270.0,3536.0,3112.0,2795.0
2015-03-22,CA_1,FOODS,3709,3.3461528,0,0,2,3,2015,3625.0,3894.0,3940.0,3559.0,3453.0
2015-03-23,CA_1,FOODS,2452,3.3461528,0,0,3,3,2015,3709.0,2504.0,2721.0,2396.0,4029.0
2015-03-24,CA_1,FOODS,2133,3.3461528,0,0,4,3,2015,2452.0,2220.0,2408.0,1923.0,2851.0
2015-03-25,CA_1,FOODS,2082,3.3461528,0,0,5,3,2015,2133.0,2216.0,2374.0,1903.0,2377.0
2015-03-26,CA_1,FOODS,2210,3.3461528,0,0,6,3,2015,2082.0,2072.0,2319.0,1842.0,2088.0
2015-03-27,CA_1,FOODS,2684,3.3461528,0,0,7,3,2015,2210.0,2733.0,2881.0,2519.0,2267.0
2015-03-28,CA_1,FOODS,3340,3.3387465,0,0,1,3,2015,2684.0,3625.0,3270.0,3517.0,2813.0
2015-03-29,CA_1,FOODS,3909,3.3387465,0,0,2,3,2015,3340.0,3709.0,3894.0,3771.0,3381.0
2015-03-30,CA_1,FOODS,2755,3.3387465,0,0,3,3,2015,3909.0,2452.0,2504.0,2688.0,4085.0
2015-03-31,CA_1,FOODS,2654,3.3387465,0,0,4,3,2015,2755.0,2133.0,2220.0,2443.0,2483.0
2015-04-01,CA_1,FOODS,2903,3.3387465,1,0,5,4,2015,2654.0,2082.0,2216.0,2365.0,2636.0
2015-04-02,CA_1,FOODS,2980,3.3387465,1,0,6,4,2015,2903.0,2210.0,2072.0,2377.0,2826.0
2015-04-03,CA_1,FOODS,4005,3.3387465,1,0,7,4,2015,2980.0,2684.0,2733.0,2897.0,2859.0
2015-04-04,CA_1,FOODS,4688,3.336828,1,0,1,4,2015,4005.0,3340.0,3625.0,3536.0,3085.0
2015-04-05,CA_1,FOODS,3291,3.336828,1,1,2,4,2015,4688.0,3909.0,3709.0,3940.0,3958.0
2015-04-06,CA_1,FOODS,2663,3.336828,1,0,3,4,2015,3291.0,2755.0,2452.0,2721.0,4639.0
2015-04-07,CA_1,FOODS,2538,3.336828,1,0,4,4,2015,2663.0,2654.0,2133.0,2408.0,3304.0
2015-04-08,CA_1,FOODS,2610,3.336828,1,0,5,4,2015,2538.0,2903.0,2082.0,2374.0,3020.0
2015-04-09,CA_1,FOODS,2538,3.336828,1,0,6,4,2015,2610.0,2980.0,2210.0,2319.0,2843.0
2015-04-10,CA_1,FOODS,3175,3.336828,1,0,7,4,2015,2538.0,4005.0,2684.0,2881.0,2875.0
2015-04-11,CA_1,FOODS,3627,3.340077,0,1,1,4,2015,3175.0,4688.0,3340.0,3270.0,2996.0
2015-04-12,CA_1,FOODS,4125,3.340077,0,1,2,4,2015,3627.0,3291.0,3909.0,3894.0,3664.0
2015-04-13,CA_1,FOODS,2829,3.340077,0,0,3,4,2015,4125.0,2663.0,2755.0,2504.0,3978.0
2015-04-14,CA_1,FOODS,2354,3.340077,0,0,4,4,2015,2829.0,2538.0,2654.0,2220.0,2828.0
2015-04-15,CA_1,FOODS,2370,3.340077,0,0,5,4,2015,2354.0,2610.0,2903.0,2216.0,2525.0
2015-04-16,CA_1,FOODS,2464,3.340077,0,0,6,4,2015,2370.0,2538.0,2980.0,2072.0,2996.0
2015-04-17,CA_1,FOODS,2951,3.340077,0,0,7,4,2015,2464.0,3175.0,4005.0,2733.0,2857.0
2015-04-18,CA_1,FOODS,3651,3.3405533,0,0,1,4,2015,2951.0,3627.0,4688.0,3625.0,3738.0
2015-04-19,CA_1,FOODS,3868,3.3405533,0,0,2,4,2015,3651.0,4125.0,3291.0,3709.0,4762.0
2015-04-20,CA_1,FOODS,2656,3.3405533,0,0,3,4,2015,3868.0,2829.0,2663.0,2452.0,3532.0
2015-04-21,CA_1,FOODS,2254,3.3405533,0,0,4,4,2015,2656.0,2354.0,2538.0,2133.0,2657.0
2015-04-22,CA_1,FOODS,2169,3.3405533,0,0,5,4,2015,2254.0,2370.0,2610.0,2082.0,2630.0
2015-04-23,CA_1,FOODS,2510,3.3405533,0,0,6,4,2015,2169.0,2464.0,2538.0,2210.0,2159.0
2015-04-24,CA_1,FOODS,2792,3.3405533,0,0,7,4,2015,2510.0,2951.0,3175.0,2684.0,2356.0
2015-04-25,CA_1,FOODS,4005,3.3396988,0,0,1,4,2015,2792.0,3651.0,3627.0,3340.0,3042.0
2015-04-26,CA_1,FOODS,3952,3.3396988,0,0,2,4,2015,4005.0,3868.0,4125.0,3909.0,3741.0
2015-04-27,CA_1,FOODS,2712,3.3396988,0,0,3,4,2015,3952.0,2656.0,2829.0,2755.0,3941.0
2015-04-28,CA_1,FOODS,2344,3.3396988,0,0,4,4,2015,2712.0,2254.0,2354.0,2654.0,2754.0
2015-04-29,CA_1,FOODS,2400,3.3396988,0,0,5,4,2015,2344.0,2169.0,2370.0,2903.0,2223.0
2015-04-30,CA_1,FOODS,2320,3.3396988,0,0,6,4,2015,2400.0,2510.0,2464.0,2980.0,2414.0
2015-05-01,CA_1,FOODS,3579,3.3396988,1,0,7,5,2015,2320.0,2792.0,2951.0,4005.0,2950.0
2015-05-02,CA_1,FOODS,4042,3.3395798,1,0,1,5,2015,3579.0,4005.0,3651.0,4688.0,3379.0
2015-05-03,CA_1,FOODS,4426,3.3395798,1,0,2,5,2015,4042.0,3952.0,3868.0,3291.0,4157.0
2015-05-04,CA_1,FOODS,3184,3.3395798,1,0,3,5,2015,4426.0,2712.0,2656.0,2663.0,4613.0
2015-05-05,CA_1,FOODS,2891,3.3395798,1,1,4,5,2015,3184.0,2344.0,2254.0,2538.0,3100.0
2015-05-06,CA_1,FOODS,2613,3.3395798,1,0,5,5,2015,2891.0,2400.0,2169.0,2610.0,2612.0
2015-05-07,CA_1,FOODS,2874,3.3395798,1,0,6,5,2015,2613.0,2320.0,2510.0,2538.0,2662.0
2015-05-08,CA_1,FOODS,3242,3.3395798,1,0,7,5,2015,2874.0,3579.0,2792.0,3175.0,2542.0
2015-05-09,CA_1,FOODS,4146,3.3419397,1,0,1,5,2015,3242.0,4042.0,4005.0,3627.0,3128.0
2015-05-10,CA_1,FOODS,3482,3.3419397,1,1,2,5,2015,4146.0,4426.0,3952.0,4125.0,3699.0
2015-05-11,CA_1,FOODS,3123,3.3419397,0,0,3,5,2015,3482.0,3184.0,2712.0,2829.0,2971.0
2015-05-12,CA_1,FOODS,2419,3.3419397,0,0,4,5,2015,3123.0,2891.0,2344.0,2354.0,3144.0
2015-05-13,CA_1,FOODS,2594,3.3419397,0,0,5,5,2015,2419.0,2613.0,2400.0,2370.0,2958.0
2015-05-14,CA_1,FOODS,2395,3.3419397,0,0,6,5,2015,2594.0,2874.0,2320.0,2464.0,2626.0
2015-05-15,CA_1,FOODS,2890,3.3419397,0,0,7,5,2015,2395.0,3242.0,3579.0,2951.0,2443.0
2015-05-16,CA_1,FOODS,3628,3.3403919,0,0,1,5,2015,2890.0,4146.0,4042.0,3651.0,3076.0
2015-05-17,CA_1,FOODS,3722,3.3403919,0,0,2,5,2015,3628.0,3482.0,4426.0,3868.0,3403.0
2015-05-18,CA_1,FOODS,2746,3.3403919,0,0,3,5,2015,3722.0,3123.0,3184.0,2656.0,4049.0
2015-05-19,CA_1,FOODS,2346,3.3403919,0,0,4,5,2015,2746.0,2419.0,2891.0,2254.0,2827.0
2015-05-20,CA_1,FOODS,2230,3.3403919,0,0,5,5,2015,2346.0,2594.0,2613.0,2169.0,2256.0
2015-05-21,CA_1,FOODS,2396,3.3403919,0,0,6,5,2015,2230.0,2395.0,2874.0,2510.0,2211.0
2015-05-22,CA_1,FOODS,3110,3.3403919,0,0,7,5,2015,2396.0,2890.0,3242.0,2792.0,2400.0
2015-05-23,CA_1,FOODS,3493,3.3411965,0,0,1,5,2015,3110.0,3628.0,4146.0,4005.0,2630.0
2015-05-24,CA_1,FOODS,3498,3.3411965,0,0,2,5,2015,3493.0,3722.0,3482.0,3952.0,3158.0
2015-05-25,CA_1,FOODS,3306,3.3411965,0,1,3,5,2015,3498.0,2746.0,3123.0,2712.0,3226.0
2015-05-26,CA_1,FOODS,2356,3.3411965,0,0,4,5,2015,3306.0,2346.0,2419.0,2344.0,3141.0
2015-05-27,CA_1,FOODS,2370,3.3411965,0,0,5,5,2015,2356.0,2230.0,2594.0,2400.0,2402.0
2015-05-28,CA_1,FOODS,2209,3.3411965,0,0,6,5,2015,2370.0,2396.0,2395.0,2320.0,2089.0
2015-05-29,CA_1,FOODS,2475,3.3411965,0,0,7,5,2015,2209.0,3110.0,2890.0,3579.0,2230.0
2015-05-30,CA_1,FOODS,3542,3.3429601,0,0,1,5,2015,2475.0,3493.0,3628.0,4042.0,2659.0
2015-05-31,CA_1,FOODS,3824,3.3429601,0,0,2,5,2015,3542.0,3498.0,3722.0,4426.0,3407.0
2015-06-01,CA_1,FOODS,3125,3.3429601,1,0,3,6,2015,3824.0,3306.0,2746.0,3184.0,4216.0
2015-06-02,CA_1,FOODS,2803,3.3429601,1,0,4,6,2015,3125.0,2356.0,2346.0,2891.0,3002.0
2015-06-03,CA_1,FOODS,2657,3.3429601,1,0,5,6,2015,2803.0,2370.0,2230.0,2613.0,2637.0
2015-06-04,CA_1,FOODS,2570,3.3429601,1,1,6,6,2015,2657.0,2209.0,2396.0,2874.0,2605.0
2015-06-05,CA_1,FOODS,3221,3.3429601,1,0,7,6,2015,2570.0,2475.0,3110.0,3242.0,2597.0
2015-06-06,CA_1,FOODS,3748,3.3449125,1,0,1,6,2015,3221.0,3542.0,3493.0,4146.0,2956.0
2015-06-07,CA_1,FOODS,3932,3.3449125,1,0,2,6,2015,3748.0,3824.0,3498.0,3482.0,3882.0
2015-06-08,CA_1,FOODS,3149,3.3449125,1,0,3,6,2015,3932.0,3125.0,3306.0,3123.0,4339.0
2015-06-09,CA_1,FOODS,2924,3.3449125,1,0,4,6,2015,3149.0,2803.0,2356.0,2419.0,3415.0
2015-06-10,CA_1,FOODS,2883,3.3449125,1,0,5,6,2015,2924.0,2657.0,2370.0,2594.0,2821.0
2015-06-11,CA_1,FOODS,2619,3.3449125,0,0,6,6,2015,2883.0,2570.0,2209.0,2395.0,2765.0
2015-06-12,CA_1,FOODS,3148,3.3449125,0,0,7,6,2015,2619.0,3221.0,2475.0,2890.0,2639.0
2015-06-13,CA_1,FOODS,3725,3.3480475,0,0,1,6,2015,3148.0,3748.0,3542.0,3628.0,3250.0
2015-06-14,CA_1,FOODS,3952,3.3480475,0,0,2,6,2015,3725.0,3932.0,3824.0,3722.0,3956.0
2015-06-15,CA_1,FOODS,3048,3.3480475,0,0,3,6,2015,3952.0,3149.0,3125.0,2746.0,3439.0
2015-06-16,CA_1,FOODS,2490,3.3480475,0,1,4,6,2015,3048.0,2924.0,2803.0,2346.0,2860.0
2015-06-17,CA_1,FOODS,2566,3.3480475,0,0,5,6,2015,2490.0,2883.0,2657.0,2230.0,2398.0
2015-06-18,CA_1,FOODS,2592,3.3480475,0,1,6,6,2015,2566.0,2619.0,2570.0,2396.0,2733.0
